id,page_slug,locale,section_key,content_type,content_value,updated_by,created_at,updated_at
1e42bbe4-c077-411d-a6e1-35bc3c2ad835,hawksbill-sea-turtle,nl,diet,text,"Sponzen, zakpijpen, kwallen",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
1e7c0276-b89a-49ab-8d4f-42bb9f24fa26,koh-tao-dive-sites,en,stat4_text,text,Sites for beginners through advanced divers,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
1e9742ad-6bb1-47d1-86d1-b29c9c6593c5,mastersc,en,msdst,text,est,,2026-03-29 16:33:45.723818+00,2026-03-29 16:36:44.393773+00
1e982a94-d6ee-4aed-8110-41b4884d63d2,home,en,course_discover_scuba_description,textarea,No certification required. The perfect first step to experience scuba diving safely.,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
1ef6656c-c38b-4a19-a1cb-f99f1c836c7d,blacktip-reef-shark,en,detailed_description,text,"The blacktip reef shark is one of the most commonly seen shark species on Koh Tao reefs and is crucial for ecological balance. The species is named for the black tips on its fins. During the day they actively patrol the reef and sometimes rest in small caves. They are generally not aggressive toward humans and offer an exciting yet safe diving experience. During breeding season, juveniles are seen more frequently, creating great opportunities for divers and snorkelers.",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
1f236810-4e7a-476c-b2db-1a203a9d13e9,instructor,nl,section_inclusions_items,text,"IDC-materialen en PADI-registratie
Praktijklessen en mentoring
Examenvoorbereiding en examenkosten (waar van toepassing)",,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
1f98b30a-2470-4207-81b5-a7512f1bb0bd,japanese-gardens,nl,diving_tips,text,"Beste periode november-mei voor zicht
Zoek naar unieke triggerfish en octopus
Geweldig voor onderwaterfotografie",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
1ff8efc4-83ea-40a3-b15d-7fbc5e1e043a,specialty/night-diver,en,price_usd,text,188,contact@prodiving.asia,2026-03-12 10:27:14.506533+00,2026-03-12 10:27:41.009635+00
201cb9e5-275b-4c4a-9ba0-83b3bb5cb1e6,advanced,nl,section_3_title,text,Inbegrepen,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
2058021d-f7fb-4bae-a309-27b4fa50c527,weather-koh-tao,nl,subtitle,text,Plan je reis met inzicht in het tropische klimaat van Koh Tao.,,2026-03-28 13:46:34.702478+00,2026-03-28 13:46:34.702478+00
20d75181-2df1-44e6-8263-742e9b9b8fec,things-to-do,nl,title,text,Wat te doen op Koh Tao,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
20eb4605-b561-4fb3-a58b-465a95a6e47f,home,nl,course_discover_scuba_level,text,Beginner,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
21800c9e-2c20-411e-937f-ff6772bef7cb,things-to-do,nl,note,text,Koh Tao is meer dan alleen duiken - er is genoeg te ontdekken op land en zee.,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
21aed9fa-6882-45ab-8059-f8e3f4be57c2,divemaster,nl,hero_subtitle,text,"Begin je professionele duikcarriere. Leer leiderschaps-, supervisie- en duikbeheervaardigheden.",contact@prodiving.asia,2026-03-12 15:13:41.90407+00,2026-03-28 13:24:35.370944+00
21ba486c-cec8-42c3-9ce5-72d2f97845a0,viewpoints-koh-tao,nl,cta_hiking_activities,text,Wandelen & activiteiten,,2026-03-28 13:42:12.192138+00,2026-03-28 13:50:12.131579+00
21ca4c69-393d-4910-a47e-ed4eb2072d8a,hawksbill-sea-turtle,en,detailed_description,text,"The hawksbill sea turtle is a critically endangered species with a distinctive beak perfectly adapted to extracting sponges and small organisms from crevices. Their beautiful shell has overlapping scutes that create a mosaic pattern. They play an important role in reef ecosystems by controlling sponge growth. Hawksbills are much shyer than green turtles and require calm, patient observation. Their presence is a sign of a healthy reef, making every sighting especially memorable for divers and snorkelers.",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
22724b80-b6c0-4d76-96f5-7c41de82a172,dive-sites/sail-rock,nl,marine_life_highlights,text,Dutch marine life highlights here gtest,contact@prodiving.asia,2026-03-20 09:07:19.116003+00,2026-03-23 11:39:56.859897+00
228bd395-8bc0-49b0-a158-3b7d3a643bac,htms-sattakut,nl,quick_facts_location,text,Tussen de eilanden,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
22ebb9c4-4611-4ede-83da-425c12f37551,south-west-pinnacle,nl,diving_tips,text,"Geschikt voor gevorderde duikers met ervaring in diepe en driftduiken
Gebruik een SMB en blijf tijdens de opstijging bij de groep
Plan je gasvoorraad zorgvuldig door diepte en stroming
Luister goed naar de briefing omdat entry en pickup per dag verschillen",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
232fcdb2-fd1c-4513-aa85-4872b330cfa9,Diving tips,en,divig-tips,text,tip1,,2026-03-27 12:53:37.830623+00,2026-03-27 15:35:56.209368+00
233fffb1-a6c9-43c9-a780-898ecae26f58,instructor,en,price_thb,text,68900,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
236d1e9d-ae55-4d0b-9d55-216b90b25b87,home,nl,course_rescue_duration,text,3 dagen,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
23a312a6-51cd-429f-acd0-8e7d7f724682,koh-tao-dive-sites,nl,stat4_title,text,Alle niveaus,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
23b50263-f8e6-4dbe-bdd7-714e0d3bbf0b,koh-tao-dive-sites,nl,stat2_title,text,Divers zeeleven,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
2413da27-5601-4a9c-9787-cc665e20f5fc,home,en,course_instructor_max_depth,text,40m,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
242265f4-d1af-46fb-8f68-8d500b1b3fdc,rescue,en,price_eur,text,265,seed-script,2026-03-28 14:22:37.204447+00,2026-03-28 14:24:16.617176+00
24253be4-997b-4076-af12-23d3b74221ab,home,nl,course_efr_title,text,Emergency First Response Cursus,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
242a1201-37eb-4772-ac12-f61c83728bc7,accommodation,nl,bookOurAccommodation,text,Book Our Accommodation,,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
2454a76d-c750-4d6b-b8a2-cb622dd57d05,divemaster,en,hero_subtitle,text,"Begin your professional diving career. Learn leadership, supervision, and dive management skills.",contact@prodiving.asia,2026-03-10 05:43:53.838953+00,2026-04-05 06:22:38.909171+00
24645d8d-3b4d-4d87-98f6-778057b5f596,divemaster,nl,course_overview,text,"Het Divemaster-programma ontwikkelt je duikleiderschapsvaardigheden, waaronder het superviseren van duikactiviteiten, assisteren van instructeurs en begeleiden van gecertificeerde duikers.",contact@prodiving.asia,2026-03-12 15:13:41.90407+00,2026-03-28 13:24:35.370944+00
247be6a7-e9b3-4871-8acf-e44c9cbe6ecd,koh-tao-dive-sites,en,artificial_title,text,Artificial dive sites,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
24dccb6a-d5a4-4c5b-8117-dad62370e6eb,fun-diving,nl,fun_diving_expert_body,text,Our dive team comprises seasoned and highly knowledgeable dive professionals who have immersed themselves in the local reef ecology and dive sites. Their expertise ensures a safe and enriching diving experience for you.,,2026-03-28 13:10:40.754266+00,2026-03-30 11:23:47.936366+00
24f43f07-3cfc-4482-b658-559437520168,japanese-gardens,nl,overview,text,"Japanese Gardens is een prachtige duiklocatie bij Koh Nang Yuan, bekend om diverse koraalriffen en rijk onderwaterleven. Geschikt voor alle niveaus.",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
24f78bfe-02c8-4a3a-806f-54996eef1794,home,nl,about_headline,text,"Een klein eiland,  21 km², hagelwitte stranden, turquoise baaien en omringd door meer dan 15 duik plekken..",contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-19 11:20:46.954052+00
25073ad5-051e-4029-9152-980735a84a91,htms-sattakut,nl,images,text,"https://www.divinginasia.com/images/htms-sattakut.jpg
https://www.divinginasia.com/images/htms-sattakut-wreck.jpg
https://www.divinginasia.com/images/wreck.jpeg",,2026-03-27 16:24:21.72643+00,2026-03-28 12:47:09.516174+00
250def09-0abf-4d59-a291-d9d1fbddf54a,accommodation,en,bookStay,text,Book Your Stay,,2026-03-27 11:51:48.105016+00,2026-03-28 20:55:30.812602+00
252b2ad1-da2b-4be2-95e6-dd5bd156a2a9,sail-rock,en,quick_facts_location,text,40 minutes offshore,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
254416e9-c446-4bc2-925a-3e27e79b0e53,msdt-program,nl,enroll_body,text,"Klaar om PADI Master Scuba Diver Trainer te worden? Neem contact op voor cursusdata, prijzen en advies over je specialty-keuzes.",,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
25b6ea56-bad8-4822-9c80-6aef957e3ed6,msdt-program,nl,included_title,text,Wat is inbegrepen,,2026-03-28 13:22:02.219507+00,2026-03-28 13:22:02.219507+00
25dd7c42-7ac4-4350-84a2-9ea0364bafbe,instructor,en,section_prereq_body,text,"Prerequisite: PADI Divemaster (or equivalent), current EFR, and a minimum number of logged dives as required by PADI. Candidates must complete Instructor exams and assessments.",,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
25edd023-8316-452f-9254-c0b9228c97bc,nudibranchs,nl,detailed_description,text,"Naaktslakken zijn levende kunstwerkjes die je overal op de riffen van Koh Tao kunt vinden. Deze schelploze weekdieren tonen een enorme variatie in kleur, patroon en lichaamsvorm. Met honderden soorten, van vingertopformaat tot bijna handgroot, blijven ze eindeloos boeiend voor macrofotografen en natuurliefhebbers. Juist door hun variatie en fotogenieke gedrag zijn ze geliefde onderwerpen in onderwaterfotografie.",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
26ab0f83-3f44-4515-a49e-d9107346fc9e,chumphon-pinnacle,nl,what_you_can_see,text,"Walvishaaien
Scholen trevally
Adelaarsroggen
Chevron-barracuda",,2026-03-27 13:40:10.789117+00,2026-03-28 21:03:37.497664+00
26f20cca-3177-414d-8919-9b5c637dede0,hawksbill-sea-turtle,en,frequency,text,Seen less often than green sea turtles,seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
27629ffe-8103-42f3-a061-761977390e4b,marine-life-page,nl,sharks_title,text,Rifhaaien,seed-script,2026-03-28 14:15:08.842017+00,2026-03-28 14:15:08.842017+00
28078d3b-fa9a-4890-8604-1e0c4af7f643,koh-tao-info,en,description,text,"Koh Tao, which means ""Turtle Island"", is a small paradise in the Gulf of Thailand known for crystal-clear water, colorful coral reefs, and a laid-back island vibe. It is one of the best diving destinations in the world and offers activities for every type of traveler.",,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
2859752b-cf62-403c-b97a-c275695537c1,nudibranchs,en,habitat,text,"Coral reefs, sandy flats, rocky zones",seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
2893567f-4b60-4f14-b667-3f1f23a51a44,rescue,nl,section_1_title,text,Behandelde vaardigheden,seed-script,2026-03-28 14:22:37.579329+00,2026-03-28 14:24:16.617176+00
2936e4a1-26e6-4732-9af8-103a150f6062,marine-life-page,en,macro_title,text,Macro marine life,seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
298bf7c2-2994-4400-a9a1-94696c180461,koh-tao-dive-sites,en,artificial_sites,text,"HTMS Sattakut||Former WWII US Navy ship donated by the Thai Navy, now a thriving artificial reef.|18-30m|Wreck exploration,Marine life,Swim-throughs,Historic value|Gevorderd|Between the islands
Junkyard Reef||Artificial steel structures with healthy coral growth and diverse marine life.|8-15m|Artificial structures,Healthy coral,Diverse fish species,Conservation project|Beginner-Gemiddeld|West coast
Buoyancy World||Concrete blocks and pipes that create new ecosystems for marine life.|5-12m|Concrete structures,New coral growth,Small marine life,Educational|Beginner|Aow Leuk",seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
29974927-5d07-4a21-9db3-bc86993753ca,contact,nl,opening_hours_line_1,text,Daily: 07:00 - 19:00,contact@prodiving.asia,2026-03-12 10:14:37.06477+00,2026-03-14 18:57:12.645596+00
299aa0b5-402a-450c-934a-583d5d19dddc,open-water,en,hero_title,text,PADI Open Water Course,contact@prodiving.asia,2026-03-09 17:57:14.068604+00,2026-04-05 09:49:05.165101+00
29e521f3-ae32-44a6-882e-3cef9c2df14a,discover-scuba-deluxe,en,hero_title,text,Discover Scuba Deluxe Course,,2026-03-19 12:11:37.004243+00,2026-03-27 10:58:34.403207+00
29e62db7-114f-403d-843b-6442481d3209,dive-sites/chumphon-pinnacle,nl,images,text,"https://www.divinginasia.com/images/chumphon-pinnacle-top.webp
https://www.divinginasia.com/images/photo-1682686580849-3e7f67df4015.avif
https://www.divinginasia.com/images/photo-1613853250147-2f73e55c1561.avif
https://www.divinginasia.com/images/photo-1618865181016-a80ad83a06d3.avif
https://www.divinginasia.com/images/photo-1647825194145-2d94e259c745.avif
https://www.divinginasia.com/images/photo-1659518893171-b15e20a8e201.avif
https://www.divinginasia.com/images/photo-1682687982423-295485af248a.avif",,2026-03-28 20:47:21.080002+00,2026-03-28 20:47:21.080002+00
29f1dd30-0bb5-42dd-b2dd-589806a5db4c,specialty/night-diver,nl,price_eur,text,172,,2026-03-28 13:10:40.754266+00,2026-03-28 13:10:40.754266+00
29fb7603-6087-4447-a71e-8ce852a4b644,home,nl,course_open_water_level,text,Beginner,contact@prodiving.asia,2026-03-12 10:57:14.010608+00,2026-03-14 18:50:05.442579+00
2a29f380-5860-4dd2-9058-aa5e42cd26e2,hawksbill-sea-turtle,en,habitat,text,"Coral reefs, rocky zones, coastal waters",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
2a50c6f1-c7ab-471e-a158-bada72e6983e,koh-tao-info,nl,title,text,Over Koh Tao,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
2a87b4dd-12dc-4d3c-b88f-252711fc1677,accommodation,nl,continueBooking,text,Ga verder naar boekingsformulier,,2026-03-27 11:51:48.105016+00,2026-03-28 20:56:02.462461+00
2ab23068-089b-42e8-b4b0-94e800cf2b7b,mango-bay,en,marine_life_highlights,text,"Healthy reef ecosystem
Colorful hard and soft corals
Sea anemones
Abundant marine life",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
2b21dce5-ad8c-41e2-8633-67065892d8e8,medical-services,nl,insurance,text,"Een goede reisverzekering wordt sterk aangeraden. Neem noodzakelijke medicijnen op recept zelf mee, beschikbaarheid kan beperkt zijn.",,2026-03-28 13:46:34.702478+00,2026-03-28 14:56:21.792803+00
2b568344-ef97-4a8a-b075-47372880d4b2,things-to-do,en,activities_list,text,"Take a snorkeling tour to hidden bays
Join a Thai cooking class
Rent a kayak or paddleboard
Explore the island hiking trails
Relax with a beach massage
Join a yoga or fitness class
Enjoy sunset views from a rooftop bar
Visit local art galleries and markets",,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
2b73247a-ebb4-44bf-adfe-7f4b3c11d084,home,en,course_discover_scuba_duration,text,1 day,contact@prodiving.asia,2026-03-12 10:01:50.741687+00,2026-03-16 18:01:39.262481+00
2b774b19-9be2-4698-b862-92b96f05a68c,fun-diving,nl,fun_diving_hero_title,text,Fun Diving Course,,2026-03-19 11:39:25.538933+00,2026-03-30 11:23:47.936366+00
2b889acc-88e1-476e-b0ff-56fe767ab8b0,things-to-do,en,cta_viewpoints,text,Viewpoints,,2026-03-28 13:31:13.441375+00,2026-03-28 13:31:13.441375+00
2bc68c8c-4368-45e7-a1c9-0d1b28204509,south-west-pinnacle,nl,quick_facts_best_time,text,"Hele jaar, beste periode bij kalme zee",,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
2bc6c975-0855-49e6-af4d-fec9f8d297b2,hawksbill-sea-turtle,nl,interesting_facts,text,"Karetschildpadden hebben een snavelachtige bek voor het eten van sponzen
Hun schild werd vroeger gebruikt voor schildpadproducten (nu illegaal)
Ze kunnen tot 35 minuten onder water blijven
Vrouwtjes nestelen elke 2-3 jaar en leggen 3-5 legsels per seizoen
Ze hebben een van de mooiste schildpatronen van alle zeeschildpadden
Karetschildpadden zijn de meest tropische van alle zeeschildpaddensoorten",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
2c599def-cc87-43f9-9bc3-032b1be8955f,advanced,nl,price_eur,text,250,seed-script,2026-03-28 14:22:36.581793+00,2026-03-28 14:24:15.888987+00
2c871938-cb7b-47fc-94be-5ce842c8abcc,weather,nl,hero_subtitle,text,When is the best time to visit and dive at Koh Tao?,contact@prodiving.asia,2026-03-12 18:28:13.575925+00,2026-03-12 18:28:13.575925+00
2c963379-49c9-4092-ab07-c8055ffbe940,rescue,nl,faq_1_answer,text,"De cursus is uitdagend, maar instructeurs begeleiden je stap voor stap. Een goede conditie en comfort in het water helpen.",seed-script,2026-03-28 14:22:37.579329+00,2026-03-28 14:24:16.617176+00
2cca68c9-f968-45c6-8815-418e6ed7369b,instructor,en,section_learn_title,text,What you'll learn,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
2ce26c2a-582e-4387-b8c1-f2adaa0d44be,koh-tao-dive-sites,en,stat4_title,text,All levels,seed-script,2026-03-28 14:03:22.715903+00,2026-03-28 14:03:22.715903+00
2d118e07-26ed-40d8-916c-69460122e91f,divemaster,en,hero_title,text,PADI Divemaster Course,contact@prodiving.asia,2026-03-10 05:43:53.838953+00,2026-04-05 06:22:38.909171+00
2d35717f-66bc-48f3-91d9-4591abdaf36b,instructor,en,sidebar_subtitle,text,IDC · Instructor Examination · Practical Teaching,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
2d58bbcf-88b7-49e6-88a0-d1f7fc7f1b2e,shark-island,nl,quick_facts_difficulty,text,Beginner-gemiddeld,,2026-03-27 13:40:10.789117+00,2026-03-28 12:47:09.516174+00
2df87bad-9a55-4ad7-ba68-c7442575b498,instructor,nl,sidebar_note,text,Neem contact op voor een persoonlijk Instructor-traject en examendata.,,2026-03-28 13:19:45.973231+00,2026-03-28 13:19:45.973231+00
2e1b9b85-8e96-4750-b842-f1ddffaf303a,fun-diving,en,fun_diving_sites_title,text,Best Koh Tao Fun Diving Trips,,2026-03-27 12:57:03.657442+00,2026-03-27 12:57:03.657442+00
2e48d1d6-bec6-4fdc-b6f9-d288fa8626ab,blacktip-reef-shark,en,conservation_status,text,Near threatened,seed-script,2026-03-28 14:15:08.09076+00,2026-03-28 14:15:08.09076+00
2e7537e2-331f-4037-ad5e-865e017188e8,south-west-pinnacle,en,marine_life_highlights,text,"Occasional whale shark encounters Bryde's whales in favorable seasonal windows Large schools of barracuda and mackerel Trevally, reef fish, and hunting pelagics in current lines",,2026-03-27 13:40:10.789117+00,2026-03-31 17:55:41.76794+00
2e8e0abb-4223-4696-8671-9e6329b71015,blacktip-reef-shark,nl,behavior,text,"Actieve jager overdag, rust 's nachts in grotten. Speelt een belangrijke rol in het reguleren van vispopulaties op riffen.",seed-script,2026-03-28 14:15:08.526272+00,2026-03-28 14:15:08.526272+00
